0.0,2.12,0.02,-0.13,472.08417,47.654118
0.3835002481922581,2.12,0.01,-0.13,394.00568,108.79901
0.0,2.12,0.02,-0.13,476.00473,52.094482
0.8963003312686204,2.12,0.01,-0.13,470.78693,81.64624
0.808526058411691,2.12,0.01,-0.12,478.9078,95.86505
0.38784273468823355,2.13,0.01,-0.12,335.56506,126.46094
0.38799573920693836,2.12,0.01,-0.12,334.54416,126.3855
0.38784273468823355,2.12,0.01,-0.12,335.93195,126.80957
0.38784273468823355,2.12,0.01,-0.12,335.5899,126.95532
0.38784273468823355,2.11,0.01,-0.12,335.52673,126.65851
0.38784273468823355,2.12,0.02,-0.12,335.83575,125.90265
0.38784273468823355,2.12,0.02,-0.12,335.133,126.29126
0.3877969831929637,2.12,0.01,-0.12,335.52106,126.27179
0.38784273468823355,2.11,0.01,-0.13,335.85025,126.788635
0.0,2.12,0.01,-0.13,335.84155,126.59595
0.38799573920693836,2.11,0.00,-0.13,335.46802,126.2113
0.3877969831929637,2.11,0.01,-0.14,336.0332,126.64636
0.38799573920693836,2.12,0.01,-0.13,334.9835,127.01282
0.38784273468823355,2.11,0.01,-0.13,335.97412,126.845215
0.3877969831929637,2.11,0.02,-0.13,334.89032,126.52429
0.3877969831929637,2.11,0.01,-0.13,335.73865,126.16943
0.3877969831929637,2.11,0.02,-0.13,335.46588,126.30017
0.3877969831929637,2.11,0.01,-0.13,335.34238,127.10065
0.3877969831929637,2.11,0.01,-0.13,336.85535,126.451416
0.3877969831929637,2.11,0.01,-0.13,335.56857,126.840576
0.0,2.11,0.01,-0.13,335.30127,126.75244
0.38784273468823355,2.11,0.01,-0.13,335.11157,126.69592
0.38784273468823355,2.11,0.02,-0.14,335.53882,126.67346
0.38885536574447355,2.10,0.01,-0.14,335.4276,126.948364
0.38784273468823355,2.10,0.01,-0.15,335.48795,126.73425
0.3877969831929637,2.10,0.01,-0.15,336.07416,126.56763
0.38799573920693836,2.10,0.01,-0.15,335.4076,126.818726
0.38799573920693836,2.10,0.01,-0.15,335.45392,126.944336
0.38799573920693836,2.10,0.00,-0.15,334.964,127.389465
0.38784273468823355,2.09,0.00,-0.15,335.28885,126.91028
0.38784273468823355,2.09,0.00,-0.15,335.0144,126.74963
0.38784273468823355,2.09,0.00,-0.15,335.52182,126.52472
0.38799573920693836,2.09,-0.00,-0.15,335.48267,126.84662
0.3889038615014005,2.08,-0.00,-0.15,334.49988,127.313354
1.4501064974910902,2.08,-0.00,-0.15,334.65393,126.74817
1.4035248618405605,2.08,-0.00,-0.15,333.8844,127.04755
0.38799573920693836,2.08,-0.00,-0.14,334.27438,126.75128
0.0,2.08,-0.01,-0.13,335.28784,126.703735
0.38784273468823355,2.08,-0.00,-0.13,334.74515,127.51837
0.3889038615014005,2.08,-0.00,-0.13,335.24792,127.08368
1.3893479050214055,2.07,-0.00,-0.14,334.38568,126.860535
0.38784273468823355,2.07,-0.00,-0.14,336.04694,126.4563
0.38784273468823355,2.07,-0.00,-0.14,337.08838,127.41388
0.0,2.07,-0.00,-0.14,335.7959,127.64258
0.388044098026488,2.07,-0.00,-0.14,335.36182,127.39453
0.0,2.07,-0.00,-0.14,335.10388,127.243835
0.38799573920693836,2.07,-0.00,-0.13,336.16815,127.27173
0.0,2.07,-0.00,-0.13,336.04816,127.39685
0.38799573920693836,2.07,0.00,-0.14,334.84753,127.29944
0.0,2.06,0.01,-0.13,334.4361,126.93573
0.3889038615014005,2.07,0.00,-0.13,333.9854,127.24707
0.38784273468823355,2.06,0.01,-0.13,335.33618,126.61755
0.38784273468823355,2.06,0.01,-0.13,334.28967,127.09717
0.38789110397517695,2.06,0.01,-0.13,334.57574,127.19293
0.3889038615014005,2.06,0.02,-0.12,334.487,127.00433
0.38799573920693836,2.06,0.02,-0.12,334.60162,127.4798
1.398461645543463,2.06,0.02,-0.13,335.7555,127.14014
0.0,2.06,0.01,-0.13,335.45538,126.88745
0.38784273468823355,2.06,0.01,-0.13,335.86975,127.3551
0.3877969831929637,2.06,0.01,-0.13,335.66998,126.709656
0.38799573920693836,2.06,0.01,-0.14,335.0166,127.50537
0.0,2.06,0.01,-0.14,334.64996,127.11322
0.38784273468823355,2.06,0.01,-0.13,335.84802,127.41443
0.38784273468823355,2.06,0.01,-0.13,335.7224,127.004944
0.38784273468823355,2.06,0.01,-0.13,335.4369,127.136475
0.38799573920693836,2.06,0.01,-0.13,335.84796,127.318726
0.38784273468823355,2.06,0.01,-0.13,335.63986,126.955444
0.38784273468823355,2.06,0.02,-0.13,334.9745,127.09314
0.38784273468823355,2.06,0.01,-0.13,334.78473,126.90643
0.0,2.06,0.01,-0.13,335.36404,126.87488
0.0,2.06,0.01,-0.13,335.94415,127.32019
0.38784273468823355,2.06,0.00,-0.13,335.40396,126.64136
0.38784273468823355,2.06,0.01,-0.13,335.2098,127.47894
0.38784273468823355,2.06,0.01,-0.13,335.87848,127.00012
0.38784273468823355,2.06,0.01,-0.13,334.79065,127.50281
0.38784273468823355,2.06,0.00,-0.13,334.8089,127.356445
0.38784273468823355,2.06,-0.00,-0.13,336.2492,126.88666
0.38784273468823355,2.05,0.00,-0.13,335.34186,126.84601
0.38784273468823355,2.05,0.00,-0.13,335.37567,126.93152
0.38799573920693836,2.05,0.00,-0.13,335.27698,127.49689
0.0,2.05,0.01,-0.13,335.57196,127.16266
0.38799573920693836,2.05,0.01,-0.13,334.62643,127.24194
0.38799573920693836,2.05,0.00,-0.13,335.13736,127.22278
0.38784273468823355,2.04,0.00,-0.13,334.98236,126.664795
0.0,2.04,0.00,-0.13,335.79633,127.08966
0.38784273468823355,2.04,-0.00,-0.13,334.86493,126.66382
0.38784273468823355,2.05,0.00,-0.13,334.96722,127.11005
0.38799573920693836,2.04,0.00,-0.13,335.2596,127.112854
0.0,2.04,0.01,-0.13,334.6338,126.840515
0.38784273468823355,2.04,0.00,-0.15,335.18848,126.9939
0.38799573920693836,2.04,0.01,-0.14,335.04388,127.23389
0.38784273468823355,2.04,0.01,-0.14,336.1432,127.27612
0.38784273468823355,2.04,0.01,-0.14,334.50418,127.16992
0.38799573920693836,2.04,0.01,-0.14,334.88885,127.11389
0.38784273468823355,2.03,0.01,-0.14,334.3935,127.082825
0.38784273468823355,2.03,0.00,-0.13,335.33038,126.99585
0.38784273468823355,2.03,0.01,-0.14,335.27457,126.72003
